games,discipline_raw,venue,date,start,end,event_raw,session_code
Tokyo 2020,Cycling BMX Freestyle,Ariake Urban Sports Park,2021-08-01,10:10:00,12:45:00,Women's Freestyle Park Final / Men's Freestyle Park Final / Women's Freestyle Park Victory Ceremony / Men's Freestyle Park Victory Ceremony,
Tokyo 2020,Cycling BMX Racing,Ariake Urban Sports Park,2021-07-29,10:00:00,12:00:00,Men's Racing Quarterfinals / Women's Racing Quarterfinals Men's Racing Semifinals /,
Tokyo 2020,Cycling BMX Racing,Ariake Urban Sports Park,2021-07-30,10:00:00,12:20:00,Women's Racing Semifinals / Men's Racing Final / Women's Racing Final / Men's Racing Victory Ceremony /,
Tokyo 2020,Cycling Mountain Bike,Izu MTB Course,2021-07-26,15:00:00,17:00:00,Women's Racing Victory Ceremony Men's Cross-country / Men's Cross-country Victory Ceremony,
Tokyo 2020,Cycling Mountain Bike,Izu MTB Course,2021-07-27,15:00:00,17:00:00,Women's Cross-country / Women's Cross-country Victory Ceremony,
Tokyo 2020,Cycling Road,Fuji International Speedway,2021-07-24,11:00:00,18:15:00,EVENT Men's Road Race / Men's Road Race Victory Ceremony *Start from Musashinonomori Park.,
Tokyo 2020,Cycling Road,Fuji International Speedway,2021-07-25,13:00:00,17:35:00,Women's Road Race / Women's Road Race Victory Ceremony *Start from Musashinonomori Park.,
Tokyo 2020,Cycling Road,Fuji International Speedway,2021-07-28,11:30:00,17:40:00,Women's Individual Time Trial / Women's Individual Time Trial Victory Ceremony / Men's Individual Time Trial / Men's Individual Time Trial Victory Ceremony,
Tokyo 2020,Cycling Track,Izu Velodrome,2021-08-02,15:30:00,18:30:00,Women's Team Sprint Qualifying / Women's Team Pursuit Qualifying / Women's Team Sprint First round / Men's Team Pursuit Qualifying / Women's Team Sprint Finals / Women's Team Sprint Victory Ceremony,
Tokyo 2020,Cycling Track,Izu Velodrome,2021-08-03,15:30:00,18:10:00,Women's Team Pursuit First round / Men's Team Sprint Qualifying / Men's Team Pursuit First round / Men's Team Sprint First round / Women's Team Pursuit Finals / Men's Team Sprint Finals / Women's Team Pursuit Victory Ceremony / Men's Team Sprint Victory Ceremony,
Tokyo 2020,Cycling Track,Izu Velodrome,2021-08-04,15:30:00,19:00:00,Men's Sprint Qualifying / Women's Keirin First round / Men's Sprint 1/32 Finals / Women's Keirin Repechages / Men's Sprint 1/32 Finals Repechages / Men's Team Pursuit Finals / Men's Sprint 1/16 Finals / Men's Team Pursuit Victory Ceremony / Men's Sprint 1/16 Finals Repechages Men's Omnium Scratch Race 1/4 /,
Tokyo 2020,Cycling Track,Izu Velodrome,2021-08-05,15:30:00,18:50:00,Men's Sprint 1/8 Finals / Women's Keirin Quarterfinals / Men's Sprint 1/8 Finals Repechages / Men's Omnium Tempo Race 2/4 / Men's Sprint Quarterfinals / Women's Keirin Semifinals / Men's Omnium Elimination Race 3/4 / Women's Keirin Final 7-12 / Women's Keirin Final 1-6 / Men's Omnium Points Race 4/4 / Men's Sprint Race for 5th-8th Places / Women's Keirin Victory Ceremony / Men's Omnium Victory Ceremony,
Tokyo 2020,Cycling Track,Izu Velodrome,2021-08-06,15:30:00,19:15:00,Women's Sprint Qualifying / Men's Sprint Semifinals / Women's Sprint 1/32 Finals / Women's Sprint 1/32 Finals Repechages / Women's Madison Final / Men's Sprint Finals / Women's Sprint 1/16 Finals / Women's Madison Victory Ceremony / Women's Sprint 1/16 Finals Repechages / Men's Sprint Victory Ceremony,
Tokyo 2020,Cycling Track,Izu Velodrome,2021-08-07,15:30:00,18:25:00,Women's Sprint 1/8 Finals / Men's Keirin First Round / Women's Sprint 1/8 Finals Repechages / Men's Keirin Repechages / Women's Sprint Quarterfinals / Men's Madison Final / Men's Madison Victory Ceremony Women's Omnium Scratch Race 1/4 / Women's Sprint Semifinals /,
Tokyo 2020,Cycling Track,Izu Velodrome,2021-08-08,10:00:00,13:15:00,Men's Keirin Quarterfinals / Women's Omnium Tempo Race 2/4 / Women's Sprint Race for 5th-8th Places / Men's Keirin Semifinals / Women's Sprint Finals / Women's Omnium Elimination Race 3/4 / Men's Keirin Final 7-12 / Men's Keirin Final 1-6 / Men's Keirin Victory Ceremony /,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-07-25,15:00:00,16:00:00,Women's Omnium Points Race 4/4 / Women's Sprint Victory Ceremony / Women's Omnium Victory Ceremony Women's Synchronised 3m Springboard Final / Women's Synchronised 3m Springboard Victory Ceremony,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-07-26,15:00:00,16:00:00,Men's Synchronised 10m Platform Final / Men's Synchronised 10m Platform Victory Ceremony,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-07-27,15:00:00,16:00:00,Women's Synchronised 10m Platform Final / Women's Synchronised 10m Platform Victory Ceremony,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-07-28,15:00:00,16:00:00,Men's Synchronised 3m Springboard Final / Men's Synchronised 3m Springboard Victory Ceremony,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-07-30,15:00:00,17:30:00,Women's 3m Springboard Preliminary,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-07-31,15:00:00,16:30:00,Women's 3m Springboard Semifinal,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-01,15:00:00,16:30:00,EVENT Women's 3m Springboard Final / Women's 3m Springboard Victory Ceremony,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-02,15:00:00,17:30:00,Men's 3m Springboard Preliminary,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-03,10:00:00,11:30:00,Men's 3m Springboard Semifinal,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-03,15:00:00,16:30:00,Men's 3m Springboard Final / Men's 3m Springboard Victory Ceremony,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-04,15:00:00,17:30:00,Women's 10m Platform Preliminary,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-05,10:00:00,11:30:00,Women's 10m Platform Semifinal,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-05,15:00:00,16:30:00,Women's 10m Platform Final / Women's 10m Platform Victory Ceremony,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-06,15:00:00,17:30:00,Men's 10m Platform Preliminary,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-07,10:00:00,11:30:00,Men's 10m Platform Semifinal,
Tokyo 2020,Diving,Tokyo Aquatics Centre,2021-08-07,15:00:00,16:30:00,Men's 10m Platform Final / Men's 10m Platform Victory Ceremony,
Tokyo 2020,Equestrian,Equestrian Park,2021-07-24,17:00:00,22:15:00,Dressage Grand Prix Team and Individual Day 1,
Tokyo 2020,Equestrian,Equestrian Park,2021-07-25,17:00:00,22:15:00,Dressage Grand Prix Team and Individual Day 2,
Tokyo 2020,Equestrian,Equestrian Park,2021-07-27,17:00:00,22:40:00,Dressage Team Grand Prix Special / Dressage Team Victory Ceremony,
Tokyo 2020,Equestrian,Equestrian Park,2021-07-28,17:30:00,21:25:00,Dressage Individual Grand Prix Freestyle / Dressage Individual Victory Ceremony,
Tokyo 2020,Equestrian,Equestrian Park,2021-07-30,08:30:00,11:00:00,Eventing Dressage Team and Individual Day 1 - Session 1,
Tokyo 2020,Equestrian,Equestrian Park,2021-07-30,17:30:00,20:10:00,Eventing Dressage Team and Individual Day 1 - Session 2,
Tokyo 2020,Equestrian,Equestrian Park,2021-07-31,08:30:00,11:00:00,Eventing Dressage Team and Individual Day 2 - Session 3,
Tokyo 2020,Equestrian,Sea Forest Cross-Country Course,2021-08-01,07:45:00,11:10:00,Eventing Cross Country Team and Individual Eventing Jumping Team Final and Individual Qualifier /,
Tokyo 2020,Equestrian,Equestrian Park,2021-08-02,17:00:00,22:25:00,Eventing Jumping Individual Final / Eventing Team Victory Ceremony /,
Tokyo 2020,Equestrian,Equestrian Park,2021-08-03,19:00:00,22:45:00,Eventing Individual Victory Ceremony Jumping Individual Qualifier,
Tokyo 2020,Equestrian,Equestrian Park,2021-08-04,19:00:00,21:40:00,Jumping Individual Final / Jumping Individual Victory Ceremony,
Tokyo 2020,Equestrian,Equestrian Park,2021-08-06,19:00:00,22:05:00,Jumping Team Qualifier,
Tokyo 2020,Equestrian,Equestrian Park,2021-08-07,19:00:00,21:30:00,Jumping Team Final / Jumping Team Victory Ceremony Women's Epée Individual Table of 64 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-24,09:00:00,16:20:00,Men's Sabre Individual Table of 64 / Women's Epée Individual Table of 32 / Men's Sabre Individual Table of 32 / Women's Epée Individual Table of 16 / Men's Sabre Individual Table of 16 / Women's Epée Individual Quarterfinals / Men's Sabre Individual Quarterfinals,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-24,18:00:00,22:25:00,Women's Epée Individual Semifinals / Men's Sabre Individual Semifinals / Women's Epée Individual Bronze Medal Bout / Men's Sabre Individual Bronze Medal Bout / Women's Epée Individual Gold Medal Bout / Men's Sabre Individual Gold Medal Bout / Women's Epée Individual Victory Ceremony / Men's Sabre Individual Victory Ceremony,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-25,09:00:00,16:20:00,Women's Foil Individual Table of 64 / Men's Epée Individual Table of 64 / Women's Foil Individual Table of 32 / Men's Epée Individual Table of 32 / Women's Foil Individual Table of 16 / Men's Epée Individual Table of 16 / Women's Foil Individual Quarterfinals / Men's Epée Individual Quarterfinals,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-25,18:00:00,22:25:00,Women's Foil Individual Semifinals / Men's Epée Individual Semifinals / Women's Foil Individual Bronze Medal Bout / Men's Epée Individual Bronze Medal Bout / Women's Foil Individual Gold Medal Bout / Men's Epée Individual Gold Medal Bout / Women's Foil Individual Victory Ceremony / Men's Epée Individual Victory Ceremony,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-26,09:00:00,16:20:00,Women's Sabre Individual Table of 64 / Men's Foil Individual Table of 64 / Women's Sabre Individual Table of 32 / Men's Foil Individual Table of 32 / Women's Sabre Individual Table of 16 / Men's Foil Individual Table of 16 / Women's Sabre Individual Quarterfinals / Men's Foil Individual Quarterfinals,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-26,18:00:00,22:25:00,Women's Sabre Individual Semifinals / Men's Foil Individual Semifinals / Women's Sabre Individual Bronze Medal Bout / Men's Foil Individual Bronze Medal Bout / Women's Sabre Individual Gold Medal Bout / Men's Foil Individual Gold Medal Bout / Women's Sabre Individual Victory Ceremony / Men's Foil Individual Victory Ceremony,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-27,10:00:00,15:20:00,Women's Epée Team Table of 16 / Women's Epée Team Quarterfinals / Women's Epée Team Classification 5-8 / Women's Epée Team Semifinals / Women's Epée Team Placement 5-6 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-27,18:30:00,20:40:00,Women's Epée Team Placement 7-8 Women's Epée Team Bronze Medal Match / Women's Epée Team Gold Medal Match / Women's Epée Team Victory Ceremony,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-28,10:00:00,15:20:00,EVENT Men's Sabre Team Table of 16 / Men's Sabre Team Quarterfinals / Men's Sabre Team Classification 5-8 / Men's Sabre Team Semifinals / Men's Sabre Team Placement 5-6 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-28,18:30:00,20:40:00,Men's Sabre Team Placement 7-8 Men's Sabre Team Bronze Medal Match / Men's Sabre Team Gold Medal Match / Men's Sabre Team Victory Ceremony Women's Foil Team Table of 16 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-29,09:00:00,16:25:00,Women's Foil Team Quarterfinals / Women's Foil Team Classification 5-8 / Women's Foil Team Semifinals / Women's Foil Team Placement 5-6 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-29,18:30:00,21:30:00,Women's Foil Team Placement 7-8 Women's Foil Team Bronze Medal Match / Women's Foil Team Gold Medal Match / Women's Foil Team Victory Ceremony Men's Epée Team Table of 16 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-30,10:00:00,15:20:00,Men's Epée Team Quarterfinals / Men's Epée Team Classification 5-8 / Men's Epée Team Semifinals / Men's Epée Team Placement 5-6 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-30,18:30:00,20:40:00,Men's Epée Team Placement 7-8 Men's Epée Team Bronze Medal Match / Men's Epée Team Gold Medal Match / Men's Epée Team Victory Ceremony Women's Sabre Team Table of 16 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-31,10:00:00,15:20:00,Women's Sabre Team Quarterfinals / Women's Sabre Team Classification 5-8 / Women's Sabre Team Semifinals / Women's Sabre Team Placement 5-6 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-07-31,18:30:00,20:40:00,Women's Sabre Team Placement 7-8 Women's Sabre Team Bronze Medal Match / Women's Sabre Team Gold Medal Match / Women's Sabre Team Victory Ceremony Men's Foil Team Table of 16 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-08-01,09:00:00,16:00:00,Men's Foil Team Quarterfinals / Men's Foil Team Classification 5-8 / Men's Foil Team Semifinals / Men's Foil Team Placement 5-6 /,
Tokyo 2020,Fencing,Makuhari Messe Hall B,2021-08-01,18:30:00,21:20:00,Men's Foil Team Placement 7-8 Men's Foil Team Bronze Medal Match / Men's Foil Team Gold Medal Match /,
Tokyo 2020,Football,Sapporo Dome,2021-07-21,16:30:00,21:30:00,Men's Foil Team Victory Ceremony Women's First Round (2 matches),
Tokyo 2020,Football,Miyagi Stadium,2021-07-21,17:00:00,22:00:00,Women's First Round (2 matches),
Tokyo 2020,Football,Tokyo Stadium,2021-07-21,17:30:00,22:30:00,Women's First Round (2 matches),
Tokyo 2020,Football,Sapporo Dome,2021-07-22,16:30:00,21:30:00,Men's First Round (2 matches),
Tokyo 2020,Football,Tokyo Stadium,2021-07-22,17:00:00,22:00:00,Men's First Round (2 matches),
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-07-22,17:00:00,22:00:00,Men's First Round (2 matches),
Tokyo 2020,Football,International Stadium Yokohama,2021-07-22,17:30:00,22:30:00,Men's First Round (2 matches),
Tokyo 2020,Football,Sapporo Dome,2021-07-24,16:30:00,21:30:00,Women's First Round (2 matches),
Tokyo 2020,Football,Miyagi Stadium,2021-07-24,17:00:00,22:00:00,Women's First Round (2 matches),
Tokyo 2020,Football,Saitama Stadium,2021-07-24,17:30:00,22:30:00,Women's First Round (2 matches),
Tokyo 2020,Football,Sapporo Dome,2021-07-25,16:30:00,21:30:00,Men's First Round (2 matches),
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-07-25,17:00:00,22:00:00,Men's First Round (2 matches),
Tokyo 2020,Football,Saitama Stadium,2021-07-25,17:00:00,22:00:00,Men's First Round (2 matches),
Tokyo 2020,Football,International Stadium Yokohama,2021-07-25,17:30:00,22:30:00,Men's First Round (2 matches),
Tokyo 2020,Football,Miyagi Stadium,2021-07-27,17:00:00,22:00:00,Women's First Round (2 matches),
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-07-27,17:00:00,22:00:00,Women's First Round (2 matches),
Tokyo 2020,Football,Saitama Stadium,2021-07-27,20:30:00,22:30:00,Women's First Round(1 match),
Tokyo 2020,Football,International Stadium Yokohama,2021-07-27,20:30:00,22:30:00,Women's First Round(1 match),
Tokyo 2020,Football,Sapporo Dome,2021-07-28,17:30:00,22:30:00,Men's First Round (2 matches),
Tokyo 2020,Football,Miyagi Stadium,2021-07-28,17:00:00,22:00:00,Men's First Round (2 matches),
Tokyo 2020,Football,Saitama Stadium,2021-07-28,17:00:00,22:00:00,Men's First Round (2 matches),
Tokyo 2020,Football,International Stadium Yokohama,2021-07-28,17:30:00,22:30:00,Men's First Round (2 matches),
Tokyo 2020,Football,Miyagi Stadium,2021-07-30,17:00:00,20:00:00,Women's Quarterfinal,
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-07-30,18:00:00,21:00:00,Women's Quarterfinal,
Tokyo 2020,Football,Saitama Stadium,2021-07-30,19:00:00,22:00:00,Women's Quarterfinal,
Tokyo 2020,Football,International Stadium Yokohama,2021-07-30,20:00:00,23:00:00,Women's Quarterfinal,
Tokyo 2020,Football,Miyagi Stadium,2021-07-31,17:00:00,20:00:00,Men's Quarterfinal,
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-07-31,18:00:00,21:00:00,Men's Quarterfinal,
Tokyo 2020,Football,Saitama Stadium,2021-07-31,19:00:00,22:00:00,Men's Quarterfinal,
Tokyo 2020,Football,International Stadium Yokohama,2021-07-31,20:00:00,23:00:00,Men's Quarterfinal,
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-08-02,17:00:00,20:00:00,Women's Semifinal,
Tokyo 2020,Football,International Stadium Yokohama,2021-08-02,20:00:00,23:00:00,Women's Semifinal,
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-08-03,17:00:00,20:00:00,Men's Semifinal,
Tokyo 2020,Football,Saitama Stadium,2021-08-03,20:00:00,23:00:00,Men's Semifinal,
Tokyo 2020,Football,Ibaraki Kashima Stadium,2021-08-05,17:00:00,20:00:00,Women's Bronze Medal Match,
Tokyo 2020,Football,Olympic Stadium,2021-08-06,11:00:00,14:00:00,Women's Gold Medal Match / Women's Victory Ceremony,
Tokyo 2020,Football,Saitama Stadium,2021-08-06,20:00:00,23:00:00,Men's Bronze Medal Match,
Tokyo 2020,Football,International Stadium Yokohama,2021-08-07,20:30:00,23:30:00,Men's Gold Medal Match / Men's Victory Ceremony,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-07-29,07:30:00,15:30:00,Men's Individual Stroke Play Round 1,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-07-30,07:30:00,15:30:00,Men's Individual Stroke Play Round 2,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-07-31,07:30:00,15:30:00,Men's Individual Stroke Play Round 3,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-08-01,07:30:00,16:00:00,Men's Individual Stroke Play Round 4 / Men's Victory Ceremony,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-08-04,07:30:00,15:30:00,Women's Individual Stroke Play Round 1,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-08-05,07:30:00,15:30:00,Women's Individual Stroke Play Round 2,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-08-06,07:30:00,15:30:00,EVENT Women's Individual Stroke Play Round 3,
Tokyo 2020,Golf,Kasumigaseki Country Club,2021-08-07,07:30:00,16:00:00,Women's Individual Stroke Play Round 4 / Women's Victory Ceremony,
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-24,09:00:00,12:30:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-24,14:15:00,17:45:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-24,19:30:00,23:00:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-25,09:00:00,12:30:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-25,14:15:00,17:45:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-25,19:30:00,23:00:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-26,09:00:00,12:30:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-26,14:15:00,17:45:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-26,19:30:00,23:00:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-27,09:00:00,12:30:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-27,14:15:00,17:45:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-27,19:30:00,23:00:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-28,09:00:00,12:30:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-28,14:15:00,17:45:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-28,19:30:00,23:00:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-29,09:00:00,12:30:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-29,14:15:00,17:45:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-29,19:30:00,23:00:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-30,09:00:00,12:30:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-30,14:15:00,17:45:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-30,19:30:00,23:00:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-31,09:00:00,12:30:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-31,14:15:00,17:45:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-07-31,19:30:00,23:00:00,Women's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-08-01,09:00:00,12:30:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-08-01,14:15:00,17:45:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-08-01,19:30:00,23:00:00,Men's Preliminaries (2 matches),
Tokyo 2020,Handball,Yoyogi National Stadium,2021-08-02,09:00:00,12:30:00,Women's Preliminaries (2 matches),
